created,id,text,name,screen_name,friends,followers,favorites,location,retweets,user_description,status_count,in_reply_to,in_reply_to_name,retweeted
2017-12-05 09:45,937981363319377920,RT @person_tw: Nicht dass es wundert: Dem @retoperitz gefallen FakeNews. Zum Beispiel  dass die Medienlandschaft bei einem JA zu #NoBillag…,Jakobus🔋,twxy9,201,272,474,Ostermundigen  Schweiz,9,OK Twitter........... (Aufzeichnung läuft),557,None,None, 908051956668751872 person_tw Die Person 👤-184819358 retoperitz Reto Peritz-,False
2017-12-05 09:45,937981314480959488,@matthiasdaum @zeitonline Aber wieso werden seine Aussagen nie hinterfragt? Seine Aussagen werden nur beim NoBillag… https://t.co/fmwHTsz3ZR,Tom Hängs,lib_freq,154,13,1870,,0,no pasarán! 🐑 | TURBOliberaler NEOkapitalist! 👶🏼,511,937974932809572352,matthiasdaum, 17867257 matthiasdaum Matthias Daum-5715752 zeitonline ZEIT ONLINE-,False
2017-12-05 09:45,937981255236296704,@Sanwaechter @operationlibero Nachmacher? Wohl verstanden: wir sind gegen #NoBillag,Pascal,gwitzt,900,1085,2096,Neuenburg  Schweiz,0,"Europäer und Libero (@operationlibero). Embedded liberalism  #innovation, #blockchain.",2669,937980562148675584,Sanwaechter, 929792086571921408 Sanwaechter Sandro Wächter-2674994976 operationlibero Operation Libero-,False
2017-12-05 09:45,937981161850236928,wir leben in einer pluralistischen welt. die menschen sind mündig und #frei. sie entscheiden selbst  welche angebot… https://t.co/J7eO88vPaf,Böser Bube,boeserbube_com,37,49,137,schweiz,0,"libertär  eigensinnig, neugierig, individualistisch; mag leute mit niveau, talent und humor",1793,None,None, ,False
2017-12-05 09:45,937981126039232513,RT @person_tw: Bei einem Ja zu #NoBillag muss dieser Hamster sterben. #srghorrorstory https://t.co/hxUfZoLSBy,Jakobus🔋,twxy9,201,272,474,Ostermundigen  Schweiz,34,OK Twitter........... (Aufzeichnung läuft),557,None,None, 908051956668751872 person_tw Die Person 👤-,False
2017-12-05 09:44,937981114882412544,RT @NikolaiOrgland: @DennisBuehler @operationlibero Weitere neue Front des Tages! Die damals bei der Energiestrategie (#ES2050) so erfolgre…,Lea Schmid,LeaSchmid,764,341,3692,Berne  Switzerland,7,Grün  Liberal & Progressiv | Stadt-Land-Kind | Vorstand @jglp_be & @jglpch | Forum @jugendsession | Praktikantin @glpluzern | Grossratskandidatin #wahlBE18,547,None,None, 866386616763416577 NikolaiOrgland Nikolai Orgland-532493776 DennisBuehler Dennis Bühler-2674994976 operationlibero Operation Libero-,False
2017-12-05 09:44,937981087766151168,"RT @christofthinks: Anzahl Ärzte im Tessin: 750 Anzahl SRG-Mitarbeiter im Tessin: 1'300

Finanzierung der Ärzte im Tessin: privat
Finanzier…",Jakobus🔋,twxy9,201,272,474,Ostermundigen  Schweiz,45,OK Twitter........... (Aufzeichnung läuft),557,None,None, 453796813 christofthinks christof_r-,False
2017-12-05 09:44,937981080426205184,RT @ProBillag: Die Schweiz könnte nach der Volksabstimmung über #NoBillag zum europäischen Präzedenzfall werden – für eine Demokratie  dere…,Esther Krebs,krebsesther1,39,21,747,,12,,311,None,None, 3330139223 ProBillag Pro Billag-,False
2017-12-05 09:44,937981063447662593,RT @operationlibero: Bei der “No Billag”-Initiative geht es um viel  viel mehr als die SRG: Die Initiative schwächt mutwillig die Schweizer…,Fiona Wiedemeier,FWiedemeier,440,58,232,,252,"Aarauerin  Politikwissenschaftsstudentin, Praktikantin @nomesnebs, Regioleiterin @foraus Bern",38,None,None, 2674994976 operationlibero Operation Libero-,False
2017-12-05 09:44,937981063326060544,RT @Viasicura: Falls #NoBillag angenommen wird  werden sich Eichhörnchen mit Maschinenpistolen bewaffnen und die Städte stürmen. #srghorror…,Jakobus🔋,twxy9,201,272,474,Ostermundigen  Schweiz,9,OK Twitter........... (Aufzeichnung läuft),557,None,None, 205687080 Viasicura Vic-,False
2017-12-05 09:43,937980862603423745,@jglpCH @watson_news @20min @Blickch Zum Thema Berlusconi: Italien hat mit der RAI einen ziemlich grossen öffentlic… https://t.co/slqw50ie7q,Alain Schwald,AlainS1991,1326,940,8643,,3,"Präsident FDP Bezirk Affoltern  Vorstandsmitglied @JFZH, Masterstudent Economic History & Economics @uzh_news, Alumnus @HSGStGallen (B.A. Economics), @zscblog",7826,937980350701166592,AlainS1991, 2156912688 jglpCH Junge Grünliberale-1675457936 watson_news watson News-15786941 20min 20 Minuten-22781017 Blickch Blick-,False
2017-12-05 09:43,937980643568431104,RT @jglpCH: Wir lehnen die #NoBillag einstimmig ab. Diese libertäre Initiative gefährdet den Zusammenhalt unserer Regionen und führt zur Ze…,Benjamin Zumbrunn,benzumbrunn,213,112,576,Bottmingen  Schweiz,42,Informatikstudent @FHNW  grünliberal @jglpBLBS @jglpCH,39,None,None, 2156912688 jglpCH Junge Grünliberale-,False
2017-12-05 09:43,937980628150169600,"RT @christofthinks: 3 Minuten für die Argumente gegen #NoBillag 10 Sekunden für die Argumente pro #NoBillag

Der unabhängige und neutrale J…",Raymond M. Jara,raymjar,85,144,12,,27,"Deutsch und Englisch: No bullshit  No cat pics, private opinion. Retweets and FAVs may also mean bookmarks.",627,None,None, 453796813 christofthinks christof_r-,False
2017-12-05 09:42,937980445677031424,RT @DennisBuehler: @operationlibero Erst einmal sammelt @operationlibero Geld: Das Crowdfunding-Ziel beträgt 284’981.59 Franken - so viel w…,Simon Schmid,schmid_simon,532,1694,3501,,9,Chefökonom @Handelszeitung. Blog bei @freelunchhz. Humanist in principles  hedonist in motives.,6181,None,None, 532493776 DennisBuehler Dennis Bühler-2674994976 operationlibero Operation Libero-2674994976 operationlibero Operation Libero-,False
2017-12-05 09:41,937980350701166592,@jglpCH @watson_news @20min @Blickch Ihr solltet einmal ein paar klassisch liberale Werke lesen  dann würded Ihr vi… https://t.co/YjQ5e83NRU,Alain Schwald,AlainS1991,1326,940,8643,,1,"Präsident FDP Bezirk Affoltern  Vorstandsmitglied @JFZH, Masterstudent Economic History & Economics @uzh_news, Alumnus @HSGStGallen (B.A. Economics), @zscblog",7826,937968600840851458,jglpCH, 2156912688 jglpCH Junge Grünliberale-1675457936 watson_news watson News-15786941 20min 20 Minuten-22781017 Blickch Blick-,False
2017-12-05 09:41,937980306337992704,Die ach so «liberale» Operation Libero traut nur staatlichen Medien zu  einen Beitrag zu einer funktionierenden Dem… https://t.co/xS66KH5ono,Gregor Bachmann,gregorbachmann,748,591,1619,Solothurn,11,Vize-Präsident @jfsolothurn. Tweets = eigene Meinung.,1299,None,None, ,False
2017-12-05 09:41,937980270946537472,RT @operationlibero: Bei der “No Billag”-Initiative geht es um viel  viel mehr als die SRG: Die Initiative schwächt mutwillig die Schweizer…,Nicolas Zahn,NZahn42,1901,728,3765,,252,"Mercator Fellow on DigGov  Hack the 🌎, PoliSci, econ & tech, per default interested, RT ≠ endorsement, @operationlibero, @foraus, @reat_ch, @Fondetudes @IHEID",4229,None,None, 2674994976 operationlibero Operation Libero-,False
2017-12-05 09:41,937980209604780032,RT @VitalSteiner: «Im Ständerat hat die @SRGSSR derart viel Support  dass nicht einmal kritische Fragen erlaubt sind.» https://t.co/6zXomcZ…,Politik News,PolitNews2,496,1332,846,Zürich / Frankfurt / Berlin,25,"News on Politics  Whistleblowing, Privacy. The Net. English, German and French.",4618,None,None, 937279827412946945 VitalSteiner Vital Steiner-1871613643 SRGSSR SRG SSR-,False
2017-12-05 09:41,937980197483278336,RT @jglpCH: Wir lehnen die #NoBillag einstimmig ab. Diese libertäre Initiative gefährdet den Zusammenhalt unserer Regionen und führt zur Ze…,Pirmin Meyer,pirminmeyer,1812,1627,8166,Europa - Schweiz - Zürich,42,Für die glp im Gemeinderat Zürich (Kreis 3) / Mitgründer & Netzwerker @glplab / Leiter #hauri2018-Kampagne / Vater / Partner / Optimist,5275,None,None, 2156912688 jglpCH Junge Grünliberale-,False
2017-12-05 09:40,937980039580258304,@tvo_online Der Bericht war für die Katz' #NoBillag Und wenn schon  dann richtig recherchieren. Das WC gehört nicht… https://t.co/SkUH7onrCu,Pamela S.,NinaAliyah,241,40,71,Zurich,0,,79,937736411469484032,tvo_online, 288687037 tvo_online TVO AG-,False
2017-12-05 09:39,937979851876847616,RT @VitalSteiner: Laut repräsentativer Umfrage: Würde heute abgestimmt  käme #NoBillag deutlich durch. https://t.co/pIUx1vKTVO,Politik News,PolitNews2,496,1332,846,Zürich / Frankfurt / Berlin,17,"News on Politics  Whistleblowing, Privacy. The Net. English, German and French.",4618,None,None, 937279827412946945 VitalSteiner Vital Steiner-,False
2017-12-05 09:39,937979681869123584,RT @NoSendeschluss: «Eine liberale Gesellschaft braucht gut informierte Bürgerinnen &amp; Bürger»  sagt @laura_zme von @operationlibero - zur M…,Emilia Pasquier,empasquier,776,1513,1730,Zurich,18,Political Analyst - Director @foraus - Think Thank on Foreign Policy #foreignpolicy #philosophy #feminism,1829,None,None, 885159891891040256 NoSendeschluss Sendeschluss NEIN-3943894959 laura_zme Laura Zimmermann-2674994976 operationlibero Operation Libero-,False
2017-12-05 09:38,937979515858452480,RT @beatflach: Die @jglpCH wollen keine #Berlusconi Zustände in der Schweiz - und sagen ja zur Medienvielfalt  nein zur libertären #NoBilla…,Grünliberale Schweiz,grunliberale,532,20343,109,Bern,6,Hier twittert die Grünliberale Partei Schweiz. Meist @Michael_Koepfli.,2206,None,None, 123362849 beatflach Beat Flach-2156912688 jglpCH Junge Grünliberale-,False
2017-12-05 09:38,937979437685133312,RT @jglpCH: Wir lehnen die #NoBillag einstimmig ab. Diese libertäre Initiative gefährdet den Zusammenhalt unserer Regionen und führt zur Ze…,FABIAN,Fabiandersartig,267,167,3524,Aargau South  CH,42,20 | manchmal eigenwillig | immer verpeilt,6110,None,None, 2156912688 jglpCH Junge Grünliberale-,False
2017-12-05 09:38,937979435499884544,"*facepalm* dümmste gegenkampagne ever imho.
dass srg-medien staatstragend &amp; regierungstreu seien  ist ja genau das… https://t.co/HvkBwNV2ti",michi-r,michiruckstuhl,1268,384,3611,,0,thank you for reading this,2277,None,None, ,False
2017-12-05 09:37,937979306126598144,RT @NikolaiOrgland: @DennisBuehler @operationlibero Weitere neue Front des Tages! Die damals bei der Energiestrategie (#ES2050) so erfolgre…,Dennis Bühler,DennisBuehler,1482,3050,8627,Bern und Zürich,7,"Bundeshausredaktor «Südostschweiz» & «Aargauer Zeitung». Früher: Freie Kraft «ZEIT» (CH)  «Tages-Anzeiger», «taz nord».
Master maz/UniHH.
Mitglied Presserat.",3767,None,None, 866386616763416577 NikolaiOrgland Nikolai Orgland-532493776 DennisBuehler Dennis Bühler-2674994976 operationlibero Operation Libero-,False
2017-12-05 09:37,937979263478849537,"RT @operationlibero: Jetzt LIVE: Pressekonferenz der Operation Libero zur ""NoBillag""-Initiative: https://t.co/LutRT7zDwF #NeinzuNoBillag #N…",rittiner gomez 🎨,rittinergomez,1414,1677,16846,spiez,4,maler - zeichner - schreiber /////// ///////  bergradfahrer - erdbewohner /////// https://t.co/oruRwepjAe //////// /////// /////// https://t.co/ctc0whQ8AF,12381,None,None, 2674994976 operationlibero Operation Libero-,False
2017-12-05 09:37,937979183413846016,RT @NoSendeschluss: Hossa  unser #NEINzuNoBillag-Lager wächst: @operationlibero ist mit im Boot. Ihr Fokus: #Demokratie. #NoBillag #Medienz…,David Stampfli,David_Stampfli,1018,1865,7900,Bern  Schweiz,29,Grossrat @kanton_bern | Geschäftsführender Parteisekretär @spkantonbern | Vorstand @verkehrsclub Kanton Bern | Historiker | #Aare | #Bern | #SP | #Velo | #YB,6893,None,None, 885159891891040256 NoSendeschluss Sendeschluss NEIN-2674994976 operationlibero Operation Libero-,False
2017-12-05 09:36,937979103747215361,RT @NoSendeschluss: Hossa  unser #NEINzuNoBillag-Lager wächst: @operationlibero ist mit im Boot. Ihr Fokus: #Demokratie. #NoBillag #Medienz…,Alexander Sautter,asautter,764,7256,8611,Zurich  Switzerland,29,"Journalist / Programmentwickler @srf / Swim  Bike, Run",6398,None,None, 885159891891040256 NoSendeschluss Sendeschluss NEIN-2674994976 operationlibero Operation Libero-,False
2017-12-05 09:36,937979090971357184,Erneuter Paukenschlag gegen die schädliche #NoBillag Initiative. Ein Donnergrollen geht durch die #Schweiz:… https://t.co/oel3sZ5Xbf,Marc Oliver Bürgi,MarcBuergi,1919,983,4556,Basel-Land  Schweiz,0,"#Chemiker  #Unternehmer, #Politiker. Kämpfe für ein starkes Verhältnis zwischen Wirtschaft, Politik und Gesellschaft. Präsident BDP BL",10621,None,None, ,False
2017-12-05 09:36,937979001347477504,RT @alex_baur: Was aus meiner Sicht für @NoBillag spricht: Gebühren-Monopol verhindert Entstehung eines Pay-TV  das sich nach den Bedürfnis…,Rapunzel,Rappundzell,23,14,35,Luzern,44,Rapunzel ist ausgebüchst. Christina Zell.,18,None,None, 379285165 alex_baur Alex Baur-1383737941 NoBillag No Billag!-,False
2017-12-05 09:36,937978983584600064,@DennisBuehler @operationlibero Weitere neue Front des Tages! Die damals bei der Energiestrategie (#ES2050) so erfo… https://t.co/fzKg57Yhwr,Nikolai Orgland,NikolaiOrgland,564,231,2317,Lausanne,7,"Environmental engineering student in Lausanne 🇨🇭 @epfl & Barcelona  @la_UPC - Passionate about start-up's  science, politics, birds. Campaign manager @jglpCH",1077,937972319452004352,DennisBuehler, 532493776 DennisBuehler Dennis Bühler-2674994976 operationlibero Operation Libero-,False
2017-12-05 09:36,937978883957280768,RT @DennisBuehler: @operationlibero Erst einmal sammelt @operationlibero Geld: Das Crowdfunding-Ziel beträgt 284’981.59 Franken - so viel w…,Operation Libero,operationlibero,7060,9212,5511,Schweiz Suisse Svizzera Svizra,9,Verwirkliche mit der Operation Libero die Schweiz der Zukunft. Mit dir hat die Schweiz ihre besten Zeiten noch vor sich.,5047,None,None, 532493776 DennisBuehler Dennis Bühler-2674994976 operationlibero Operation Libero-2674994976 operationlibero Operation Libero-,False
2017-12-05 09:36,937978870552244225,RT @NoSendeschluss: «Eine liberale Gesellschaft braucht gut informierte Bürgerinnen &amp; Bürger»  sagt @laura_zme von @operationlibero - zur M…,Salva Leutenegger,salegen,446,477,2617,Zürich,18,"Medienaufmerksame  Kulturmitmischende, vertritt beruflich die Interessen der Bühnenkünstler (SBKV)",2654,None,None, 885159891891040256 NoSendeschluss Sendeschluss NEIN-3943894959 laura_zme Laura Zimmermann-2674994976 operationlibero Operation Libero-,False
2017-12-05 09:35,937978847441686528,RT @NoSendeschluss: «Eine liberale Gesellschaft braucht gut informierte Bürgerinnen &amp; Bürger»  sagt @laura_zme von @operationlibero - zur M…,Operation Libero,operationlibero,7060,9212,5511,Schweiz Suisse Svizzera Svizra,18,Verwirkliche mit der Operation Libero die Schweiz der Zukunft. Mit dir hat die Schweiz ihre besten Zeiten noch vor sich.,5047,None,None, 885159891891040256 NoSendeschluss Sendeschluss NEIN-3943894959 laura_zme Laura Zimmermann-2674994976 operationlibero Operation Libero-,False
2017-12-05 09:35,937978645066469376,@operationlibero Erst einmal sammelt @operationlibero Geld: Das Crowdfunding-Ziel beträgt 284’981.59 Franken - so v… https://t.co/leeHdGuiai,Dennis Bühler,DennisBuehler,1482,3050,8627,Bern und Zürich,9,"Bundeshausredaktor «Südostschweiz» & «Aargauer Zeitung». Früher: Freie Kraft «ZEIT» (CH)  «Tages-Anzeiger», «taz nord».
Master maz/UniHH.
Mitglied Presserat.",3767,937972319452004352,DennisBuehler, 2674994976 operationlibero Operation Libero-2674994976 operationlibero Operation Libero-,False
2017-12-05 09:33,937978281269301248,"RT @silvan_amberg: Die @NoBillag Diskussion kommt mir vor  als ob man darüber abstimmen würde, ob man die Bevölkerung aus medizinischen Grü…",Rapunzel,Rappundzell,23,14,35,Luzern,23,Rapunzel ist ausgebüchst. Christina Zell.,18,None,None, 238913030 silvan_amberg Silvan Amberg-1383737941 NoBillag No Billag!-,False
2017-12-05 09:33,937978250579636224,RT @NoSendeschluss: Hossa  unser #NEINzuNoBillag-Lager wächst: @operationlibero ist mit im Boot. Ihr Fokus: #Demokratie. #NoBillag #Medienz…,Sandie Collins,SandieCollins,102,128,687,Therwil  Schweiz,29,Ich denke also bin ich!,504,None,None, 885159891891040256 NoSendeschluss Sendeschluss NEIN-2674994976 operationlibero Operation Libero-,False
2017-12-05 09:33,937978163661082624,«Eine liberale Gesellschaft braucht gut informierte Bürgerinnen &amp; Bürger»  sagt @laura_zme von @operationlibero - z… https://t.co/hdhYLIPKea,Sendeschluss NEIN,NoSendeschluss,1526,1060,410,Schweiz,18,Wir kämpfen für unabhängige Medien in der Schweiz. Deshalb sagen wir #NEINzuNoBillag  NEIN zum Sendeschluss./Am Tweetdeck: das Campateam,148,None,None, 3943894959 laura_zme Laura Zimmermann-2674994976 operationlibero Operation Libero-,False
2017-12-05 09:33,937978162327191552,RT @operationlibero: Bei der “No Billag”-Initiative geht es um viel  viel mehr als die SRG: Die Initiative schwächt mutwillig die Schweizer…,Sandie Collins,SandieCollins,102,128,687,Therwil  Schweiz,252,Ich denke also bin ich!,504,None,None, 2674994976 operationlibero Operation Libero-,False
2017-12-05 09:32,937977900040704001,RT @NoSendeschluss: Hossa  unser #NEINzuNoBillag-Lager wächst: @operationlibero ist mit im Boot. Ihr Fokus: #Demokratie. #NoBillag #Medienz…,Heinz Lindenmann,HeinzLindenmann,2646,840,25319,8804 Au am Zürichsee,29,"1951 geboren  seit 30.6.2011 in Frühpension Hobby Radio TV Empfang  ab Sat-Kabel, UKW Digitalradio Politik Astronomie, usw. ATHEIST",37501,None,None, 885159891891040256 NoSendeschluss Sendeschluss NEIN-2674994976 operationlibero Operation Libero-,False
2017-12-05 09:31,937977777474670592,@byebyebillag @ProBillag @NoBillag Bei der “No Billag”-Initiative geht es um viel  viel mehr als die SRG oder die P… https://t.co/uQeODISjaS,Heinz Lindenmann,HeinzLindenmann,2646,840,25319,8804 Au am Zürichsee,0,"1951 geboren  seit 30.6.2011 in Frühpension Hobby Radio TV Empfang  ab Sat-Kabel, UKW Digitalradio Politik Astronomie, usw. ATHEIST",37501,937976485310337024,byebyebillag, 18830840 byebyebillag Bye Bye Billag-3330139223 ProBillag Pro Billag-1383737941 NoBillag No Billag!-,False
